Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Requests
"2025-09-16T06:21:25.243Z","","","Included","claude-4-sonnet-thinking","No","240003","999","544571","9428","795001","2"
"2025-09-16T06:08:26.794Z","","","Included","claude-4-sonnet-thinking","No","111921","770","488962","3681","605334","2"
"2025-09-16T06:05:09.079Z","","","Included","claude-4-sonnet-thinking","No","104910","836","341203","4139","451088","2"
"2025-09-16T05:54:56.051Z","","","Included","claude-4-sonnet-thinking","No","91914","733","560660","7497","660804","2"
"2025-09-16T05:44:19.948Z","","","Included","claude-4-sonnet-thinking","No","235397","76211","1462430","20586","1794624","2"
"2025-09-16T05:39:09.492Z","","","Included","claude-4-sonnet-thinking","No","140862","258","534626","4581","680327","2"
"2025-09-16T05:33:18.484Z","","","Included","claude-4-sonnet-thinking","No","115133","405","1147042","9739","1272319","2"
"2025-09-16T05:25:35.579Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","90511","200","10922","500","102133","-"
"2025-09-16T04:53:37.928Z","","","Included","claude-4-sonnet-thinking","No","180715","373","649230","8774","839092","2"
"2025-09-16T04:41:15.372Z","","","Included","claude-4-sonnet-thinking","No","98297","74797","1018680","20812","1212586","2"
"2025-09-16T03:49:19.424Z","","","Included","claude-4-sonnet-thinking","No","160054","737","985524","9933","1156248","2"
"2025-09-16T03:45:16.195Z","","","Included","claude-4-sonnet-thinking","No","142496","247","608116","3970","754829","2"
"2025-09-16T03:39:31.912Z","","","Included","claude-4-sonnet-thinking","No","135447","547","706960","6295","849249","2"
"2025-09-16T03:14:18.290Z","","","Included","claude-4-sonnet-thinking","No","123855","167","916309","6733","1047064","2"
"2025-09-16T02:55:11.545Z","","","Included","claude-4-sonnet-thinking","No","113041","666","713944","7331","834982","2"
"2025-09-16T02:50:53.109Z","","","Included","claude-4-sonnet-thinking","No","19097","723","564809","13571","598200","2"
"2025-09-16T02:48:01.143Z","","","Included","claude-4-sonnet-thinking","No","77351","697","180859","2829","261736","2"
"2025-09-16T02:40:01.221Z","","","Included","claude-4-sonnet-thinking","No","15710","730","898244","10516","925200","2"
"2025-09-16T02:37:30.880Z","","","Included","claude-4-sonnet-thinking","No","9037","660","278894","3910","292501","2"
"2025-09-16T02:34:20.122Z","","","Included","claude-4-sonnet-thinking","No","56803","576","10922","2791","71092","2"
"2025-09-16T02:30:21.242Z","","","Included","claude-4-sonnet-thinking","No","56052","684","372015","9636","438387","2"
"2025-09-16T02:20:56.132Z","","","Included","claude-4-sonnet-thinking","No","39593","171","981879","18850","1040493","2"
"2025-09-16T02:18:34.195Z","","","Included","claude-4-sonnet-thinking","No","23949","32","47856","2475","74312","2"
"2025-09-16T02:11:33.551Z","","","Included","claude-4-sonnet-thinking","No","16930","32","42056","2908","61926","2"
"2025-09-12T04:13:38.716Z","","","Included","auto","No","11665","0","144780","4144","160589","1"
"2025-09-12T04:10:57.689Z","","","Included","auto","No","31139","0","180149","1154","212442","1"
"2025-09-11T06:35:49.682Z","","","Included","claude-4-sonnet-thinking","No","52994","680","10601","578","64853","2"
"2025-09-11T06:19:24.250Z","","","Included","claude-4-sonnet-thinking","No","93313","44693","227459","10627","376092","2"
"2025-09-11T06:04:31.901Z","","","Included","claude-4-sonnet","No","0","9922","0","102","10024","1"
"2025-09-11T05:49:24.764Z","","","Included","claude-4-sonnet-thinking","No","14540","2624","1413647","3278","1434089","2"
"2025-09-11T05:44:41.396Z","","","Included","claude-4-sonnet-thinking","No","137025","8712","1022899","2489","1171125","2"
"2025-09-11T05:30:01.641Z","","","Included","claude-4-sonnet-thinking","No","128342","20","2032693","5824","2166879","2"
"2025-09-11T05:09:15.520Z","","","Included","claude-4-sonnet-thinking","No","70641","17421","2353056","8861","2449979","2"
"2025-09-11T05:09:06.183Z","","","Errored, No Charge","auto","No","","","","","","-"
"2025-09-11T04:20:22.729Z","","","Included","claude-4-sonnet","No","0","10082","0","36","10118","1"
"2025-09-11T04:03:18.332Z","","","Included","auto","No","22683","172","269209","4681","296745","1"
"2025-09-08T08:18:24.580Z","","","Included","claude-4-sonnet-thinking","No","578","29","63772","211","64590","2"
"2025-09-08T08:17:33.316Z","","","Included","claude-4-sonnet-thinking","No","52850","134","10922","680","64586","2"
"2025-09-08T07:53:51.889Z","","","Included","claude-4-sonnet-thinking","No","105022","37777","195264","11777","349840","2"
"2025-09-08T07:45:11.332Z","","","Included","claude-4-sonnet","No","0","10056","0","113","10169","1"
"2025-09-08T07:42:02.332Z","","","Included","claude-4-sonnet","No","0","10144","0","102","10246","1"
"2025-09-08T06:24:29.602Z","","","Included","claude-4-sonnet-thinking","No","48530","7676","434625","8062","498893","2"
"2025-09-08T06:22:13.315Z","","","Included","claude-4-sonnet-thinking","No","30761","101","373767","4240","408869","2"
"2025-09-08T06:21:21.186Z","","","Errored, No Charge","gpt-5-high","No","","","","","","-"
"2025-09-08T05:56:08.430Z","","","Included","claude-4-sonnet-thinking","No","135990","86","1764965","8538","1909579","2"
"2025-09-05T03:50:47.957Z","","","Included","claude-4-sonnet-thinking","No","29421","5206","11199","560","46386","2"
"2025-09-05T03:49:46.296Z","","","Included","claude-4.1-opus-thinking","Yes","0","0","0","0","0","0"
"2025-09-05T03:49:09.207Z","","","Included","claude-4.1-opus-thinking","Yes","336","5","41867","1172","43380","4.7"
"2025-09-05T03:48:57.771Z","","","Included","claude-4.1-opus-thinking","Yes","584","5","41283","141","42013","2.5"
"2025-09-05T03:48:47.341Z","","","Included","claude-4.1-opus-thinking","Yes","319","6","40964","413","41702","3"
"2025-09-05T03:48:41.292Z","","","Included","claude-4.1-opus-thinking","Yes","1817","7","39147","123","41094","3.1"
"2025-09-05T03:48:33.906Z","","","Included","claude-4.1-opus-thinking","Yes","918","8","38229","125","39280","2.5"
"2025-09-05T03:48:05.165Z","","","Included","claude-4.1-opus-thinking","Yes","512","9","37717","877","39115","4"
"2025-09-05T03:47:53.525Z","","","Included","claude-4.1-opus-thinking","Yes","273","10","37444","259","37986","2.4"
"2025-09-05T03:47:47.412Z","","","Included","claude-4.1-opus-thinking","Yes","333","10","37111","133","37587","2.2"
"2025-09-05T03:47:43.961Z","","","Included","claude-4.1-opus-thinking","Yes","25910","11","11201","152","37274","15.4"
"2025-09-05T03:41:31.339Z","","","Errored, No Charge","claude-4.1-opus-thinking","Yes","0","0","0","0","0","-"
"2025-09-05T03:41:11.278Z","","","Errored, No Charge","claude-4.1-opus-thinking","Yes","377","9","41885","138","42409","-"
"2025-09-05T03:40:55.679Z","","","Included","claude-4.1-opus-thinking","Yes","5195","9","36690","339","42233","5.3"
"2025-09-05T03:40:43.735Z","","","Included","claude-4.1-opus-thinking","Yes","563","10","36127","367","37067","2.8"
"2025-09-05T03:40:31.995Z","","","Included","claude-4.1-opus-thinking","Yes","7648","11","28479","170","36308","6"
"2025-09-05T03:39:54.849Z","","","Included","claude-4.1-opus-thinking","Yes","17278","9","11201","1081","29569","12.7"
"2025-09-05T03:25:51.516Z","","","Included","claude-4-sonnet-thinking","No","142","0","137661","595","138398","2"
"2025-09-05T03:18:32.644Z","","","Included","claude-4-sonnet","No","0","10568","0","43","10611","1"
"2025-09-05T03:16:20.728Z","","","Included","claude-4-sonnet-thinking","No","1696","0","486424","727","488847","2"
"2025-09-05T03:11:25.267Z","","","Included","claude-4-sonnet-thinking","No","254","5","59828","551","60638","2"
"2025-09-05T02:46:14.220Z","","","Included","claude-4-sonnet-thinking","No","135","2","65791","779","66707","2"
"2025-09-05T02:39:34.719Z","","","Included","claude-4-sonnet-thinking","No","126","0","50856","639","51621","2"
"2025-09-05T02:29:18.030Z","","","Included","claude-4-sonnet","No","0","7830","0","438","8268","1"
"2025-09-05T02:21:26.168Z","","","Included","grok-code-fast-1","No","0","171","38592","358","39121","0"
"2025-09-05T02:17:32.244Z","","","Included","grok-code-fast-1","No","0","105","20928","213","21246","0"
"2025-09-05T02:12:08.389Z","","","Included","claude-4-sonnet-thinking","No","408","11","27704","563","28686","2"
"2025-09-05T02:11:38.661Z","","","Included","claude-4-sonnet-thinking","No","","","","","","2"
"2025-09-05T02:06:27.154Z","","","Included","claude-4-sonnet-thinking","No","741","7","24158","185","25091","2"
"2025-09-05T01:51:05.203Z","","","Included","claude-4-sonnet","No","271","0","82811","642","83724","1"
"2025-09-05T01:41:03.454Z","","","Included","auto","No","160","0","53656","1107","54923","1"
"2025-09-05T01:38:35.672Z","","","Included","auto","No","219","0","26770","1281","28270","1"
"2025-09-04T08:58:18.258Z","","","Included","auto","No","463","0","100492","836","101791","1"
"2025-09-04T08:54:19.296Z","","","Included","auto","No","1280","0","99213","229","100722","1"
"2025-09-04T07:16:40.932Z","","","Included","claude-4-sonnet-thinking","No","175","2","65263","1127","66567","2"
"2025-09-04T06:08:53.685Z","","","Included","claude-4-sonnet-thinking","No","168","2","166635","1525","168330","2"
"2025-09-04T06:08:10.717Z","","","Included","claude-4-sonnet-thinking","No","6321","13","118025","253","124612","2"
"2025-09-04T06:04:54.747Z","","","Included","claude-4-sonnet","No","0","10269","0","26","10295","1"
"2025-09-04T05:57:36.406Z","","","Included","claude-4-sonnet","No","0","6823","0","76","6899","1"
"2025-09-04T05:56:03.956Z","","","Included","claude-4-sonnet-thinking","No","179","6","119414","1096","120695","2"
"2025-09-04T05:48:03.733Z","","","Included","claude-4-sonnet-thinking","No","335","13","104158","1470","105976","2"
"2025-09-04T05:40:53.978Z","","","Included","claude-4-sonnet-thinking","No","1041","4","91831","1147","94023","2"
"2025-09-04T05:36:56.255Z","","","Included","claude-4-sonnet-thinking","No","593","6","48018","807","49424","2"
"2025-09-04T05:35:19.560Z","","","Included","grok-code-fast-1","No","","","","","","0"
"2025-09-04T05:33:11.291Z","","","Included","grok-code-fast-1","No","0","564","81600","182","82346","0"
"2025-09-04T05:30:25.122Z","","","Included","grok-code-fast-1","No","0","150","79104","521","79775","0"
"2025-09-04T05:28:09.181Z","","","Included","grok-code-fast-1","No","0","464","57728","457","58649","0"
"2025-09-04T04:35:55.267Z","","","Included","gpt-5-fast","No","0","560","126464","808","127832","2"
"2025-09-04T04:33:57.624Z","","","Included","gpt-5-fast","No","0","328","124288","225","124841","2"
"2025-09-04T04:22:22.263Z","","","Included","gpt-5-fast","No","0","560","122496","365","123421","2"
"2025-09-04T03:17:10.448Z","","","Included","gpt-5-fast","No","0","20954","2588672","17140","2626766","2"
"2025-09-04T03:15:18.497Z","","","Included","claude-4-sonnet","No","0","10230","0","31","10261","1"
"2025-09-04T03:12:44.571Z","","","Included","claude-4-sonnet-thinking","No","853","12","32076","507","33448","2"
"2025-09-04T02:38:32.328Z","","","Included","claude-4-sonnet-thinking","No","276","5","50264","350","50895","2"
"2025-09-04T02:33:23.894Z","","","Included","claude-4-sonnet-thinking","No","550","0","65366","187","66103","2"
"2025-09-04T02:13:43.660Z","","","Included","claude-4-sonnet-thinking","No","458","0","102516","461","103435","2"
"2025-09-04T01:42:01.028Z","","","Included","claude-4-sonnet","No","0","7230","0","89","7319","1"
"2025-09-03T06:44:33.617Z","","","Included","claude-4-sonnet","No","1365","0","21487","1037","23889","1"
"2025-09-03T03:40:19.028Z","","","Included","claude-4-sonnet-thinking","No","622","10","24631","1363","26626","2"
"2025-09-03T03:33:38.597Z","","","Included","claude-4-sonnet-thinking","No","236","0","145980","106","146322","2"
"2025-09-03T03:24:49.272Z","","","Included","claude-4-sonnet-thinking","No","1861","0","595391","1884","599136","2"
"2025-09-03T03:19:11.326Z","","","Included","claude-4-sonnet","No","0","6858","0","113","6971","1"
"2025-09-03T02:46:14.258Z","","","Included","claude-4-sonnet-thinking","No","257","1","64031","492","64781","2"
"2025-09-03T02:05:14.349Z","","","Included","claude-4-sonnet","No","0","10133","0","71","10204","1"
"2025-09-03T01:56:05.892Z","","","Included","claude-4-sonnet-thinking","No","160","0","148828","1159","150147","2"
"2025-09-03T01:30:29.579Z","","","Included","claude-4-sonnet-thinking","No","1131","9","103226","1202","105568","2"
"2025-09-02T07:12:07.347Z","","","Included","claude-4-sonnet-thinking","No","1534","9","82655","236","84434","2"
"2025-09-02T07:11:31.358Z","","","Included","claude-4-sonnet-thinking","No","925","12","30890","186","32013","2"
"2025-09-02T06:59:35.919Z","","","Included","claude-4-sonnet-thinking","No","413","10","77322","842","78587","2"
"2025-09-02T06:51:46.033Z","","","Included","claude-4-sonnet-thinking","No","293","0","74869","865","76027","2"
"2025-09-02T06:41:25.255Z","","","Included","claude-4-sonnet-thinking","No","573","4","62055","135","62767","2"
"2025-09-02T06:34:51.668Z","","","Included","claude-4-sonnet-thinking","No","293","1","165147","525","165966","2"
"2025-09-02T06:10:56.428Z","","","Included","claude-4-sonnet-thinking","No","22061","0","886915","10902","919878","2"
"2025-09-01T09:32:31.279Z","","","Included","claude-4-sonnet-thinking","No","3961","8","62377","983","67329","2"
"2025-09-01T09:24:05.589Z","","","Included","claude-4-sonnet-thinking","No","513","0","61541","764","62818","2"
"2025-09-01T09:13:15.837Z","","","Included","claude-4-sonnet-thinking","No","3418","2","169081","407","172908","2"
"2025-09-01T08:48:44.411Z","","","Included","claude-4-sonnet-thinking","No","18387","154","1074398","5779","1098718","2"
"2025-09-01T08:13:10.053Z","","","Included","claude-4-sonnet-thinking","No","608","0","120804","1445","122857","2"
"2025-09-01T07:56:36.919Z","","","Included","claude-4-sonnet-thinking","No","334","8","79710","909","80961","2"
"2025-09-01T07:31:20.917Z","","","Included","claude-4-sonnet-thinking","No","537","16","160150","1047","161750","2"
"2025-09-01T07:24:21.815Z","","","Included","claude-4-sonnet-thinking","No","2806","13","151077","138","154034","2"
"2025-09-01T06:58:22.847Z","","","Included","claude-4-sonnet-thinking","No","3120","0","1258810","2477","1264407","2"
"2025-09-01T06:53:27.020Z","","","Included","claude-4-sonnet-thinking","No","6065","11","46854","393","53323","2"
"2025-09-01T06:51:01.037Z","","","Included","claude-4-sonnet-thinking","No","7030","12","28844","4001","39887","2"
"2025-09-01T06:41:12.804Z","","","Included","claude-4-sonnet-thinking","No","372","4","96216","796","97388","2"
"2025-09-01T06:40:17.435Z","","","Included","claude-4-sonnet-thinking","No","77230","922","11199","731","90082","2"
"2025-09-01T06:30:06.149Z","","","Included","claude-4-sonnet-thinking","No","152","4","88816","730","89702","2"
"2025-09-01T06:22:04.407Z","","","Included","claude-4-sonnet-thinking","No","469","7","69672","2536","72684","2"
"2025-09-01T06:21:04.051Z","","","Errored, No Charge","claude-4-sonnet-thinking","No","","","","","","-"
"2025-09-01T06:19:49.510Z","","","Included","claude-4-sonnet-thinking","No","7457","10","78772","584","86823","2"
"2025-09-01T06:19:16.590Z","","","Errored, No Charge","gpt-5-high","No","","","","","","-"
"2025-09-01T06:19:09.499Z","","","Errored, No Charge","gpt-5-high","No","","","","","","-"
"2025-09-01T06:04:58.783Z","","","Included","gpt-5-high","No","0","35844","650368","28616","714828","1"
"2025-09-01T05:51:15.192Z","","","Included","claude-4-sonnet-thinking","No","1811","11","158725","760","161307","2"
"2025-09-01T05:45:53.679Z","","","Included","claude-4-sonnet-thinking","No","461","10","77869","239","78579","2"
"2025-09-01T05:39:40.235Z","","","Included","claude-4-sonnet-thinking","No","449","4","61731","822","63006","2"
"2025-09-01T05:26:31.967Z","","","Included","claude-4-sonnet-thinking","No","112","2","92904","752","93770","2"
